time_period,time_identifier,quarter,geographic_level,country_code,country_name,region_code,region_name,gender,age,population,number_NEET,conf_interval_plus_minus_NEET,lower_bound_number_NEET,upper_bound_number_NEET,percent_NEET,percent_conf_interval_plus_minus_NEET,lower_bound_percent_NEET,upper_bound_percent_NEET,percent_annual_change_NEET,percent_annual_change_conf_interval_plus_minus_NEET,lower_bound_percent_annual_change_NEET,upper_bound_percent_annual_change_NEET,number_NET,conf_interval_plus_minus_NET,lower_bound_number_NET,upper_bound_number_NET,percent_NET,percent_conf_interval_plus_minus_NET,lower_bound_percent_NET,upper_bound_percent_NET,percent_annual_change_NET,percent_annual_change_conf_interval_plus_minus_NET,lower_bound_percent_annual_change_NET,upper_bound_percent_annual_change_NET,employment_rate_NET,number_ILO_unemployed_less_6months,conf_interval_plus_minus_ILO_unemployed_less_6months,lower_bound_number_ILO_unemployed_less_6months,upper_bound_number_ILO_unemployed_less_6months,number_ILO_unemployed_more_6months,conf_interval_plus_minus_ILO_unemployed_more_6months,lower_bound_number_ILO_unemployed_more_6months,upper_bound_number_ILO_unemployed_more_6months,number_inactive_wants_a_job,conf_interval_plus_minus_inactive_wants_a_job,lower_bound_number_inactive_wants_a_job,upper_bound_number_inactive_wants_a_job,number_inactive_does_not_want_a_job,conf_interval_plus_minus_inactive_does_not_want_a_job,lower_bound_number_inactive_does_not_want_a_job,upper_bound_number_inactive_does_not_want_a_job,number_reason_inactive_looking_after_family_or_home,conf_interval_plus_minus_reason_inactive_looking_after_family_or_home,lower_bound_number_reason_inactive_looking_after_family_or_home,upper_bound_number_reason_inactive_looking_after_family_or_home,number_reason_inactive_long-term_or_temporary_sick,conf_interval_plus_minus_reason_inactive_long-term_or_temporary_sick,lower_bound_number_reason_inactive_long-term_or_temporary_sick,upper_bound_number_reason_inactive_long-term_or_temporary_sick,number_reason_inactive_other,conf_interval_plus_minus_reason_inactive_other,lower_bound_number_reason_inactive_other,upper_bound_number_reason_inactive_other,percent_ILO_unemployed_less_6months,percent_conf_interval_plus_minus_ILO_unemployed_less_6months,lower_bound_percent_ILO_unemployed_less_6months,upper_bound_percent_ILO_unemployed_less_6months,percent_ILO_unemployed_more_6months,percent_conf_interval_plus_minus_ILO_unemployed_more_6months,lower_bound_percent_ILO_unemployed_more_6months,upper_bound_percent_ILO_unemployed_more_6months,percent_inactive_wants_a_job,percent_conf_interval_plus_minus_inactive_wants_a_job,lower_bound_percent_inactive_wants_a_job,upper_bound_percent_inactive_wants_a_job,percent_inactive_does_not_want_a_job,percent_conf_interval_plus_minus_inactive_does_not_want_a_job,lower_bound_percent_inactive_does_not_want_a_job,upper_bound_percent_inactive_does_not_want_a_job,percent_reason_inactive_looking_after_family_or_home,percent_conf_interval_plus_minus_reason_inactive_looking_after_family_or_home,lower_bound_percent_reason_inactive_looking_after_family_or_home,upper_bound_percent_reason_inactive_looking_after_family_or_home,percent_reason_inactive_long-term_or_temporary_sick,percent_conf_interval_plus_minus_reason_inactive_long-term_or_temporary_sick,lower_bound_percent_reason_inactive_long-term_or_temporary_sick,upper_bound_percent_reason_inactive_long-term_or_temporary_sick,percent_reason_inactive_other,percent_conf_interval_plus_minus_reason_inactive_other,lower_bound_percent_reason_inactive_other,upper_bound_percent_reason_inactive_other
2005,Calendar year,Q1,Regional,E92000001,England,E12000001,North East,Total,16-24,303333.2975,51616.81536,8986.969415,42629.84595,60603.78478,17.01653455,2.96273752,14.05379703,19.97927207,-0.0120696600000016,4.21829403025647,-4.23036369025647,4.20622437025647,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2005,Calendar year,Q1,Regional,E92000001,England,E12000002,North West,Total,16-24,790228.7523,108672.1842,14448.35139,94223.83284,123120.5356,13.75199066,1.828375815,11.92361485,15.58036648,1.57239101,2.57645104168553,-1.00406003168553,4.14884205168553,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2005,Calendar year,Q1,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Total,16-24,601259.994,87652.24003,12247.25367,75404.98636,99899.4937,14.57809282,2.03693141,12.54116141,16.61502423,2.01048179,2.75948931879366,-0.749007528793664,4.76997110879366,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2005,Calendar year,Q1,Regional,E92000001,England,E12000004,East Midlands,Total,16-24,496739.0947,58275.18332,10683.55024,47591.63308,68958.73356,11.7315476,2.150736746,9.580810849,13.88228434,0.737453050000001,3.06236494885905,-2.32491189885905,3.79981799885905,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2005,Calendar year,Q1,Regional,E92000001,England,E12000005,West Midlands,Total,16-24,613550.5701,78755.26055,12245.56788,66509.69267,91000.82844,12.83598523,1.995853069,10.84013216,14.8318383,-1.27663068,2.88848439740905,-4.16511507740905,1.61185371740905,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2005,Calendar year,Q1,Regional,E92000001,England,E12000006,East of England,Total,16-24,574594.8962,58458.42481,10168.55153,48289.87328,68626.97633,10.17385034,1.769690541,8.404159799,11.94354088,0.581615076,2.48648625287475,-1.90487117687475,3.06810132887475,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2005,Calendar year,Q1,Regional,E92000001,England,E12000007,London,Total,16-24,879143.688,135660.3556,17139.40604,118520.9495,152799.7616,15.43096509,1.949556856,13.48140823,17.38052194,-0.045334089999999,2.71102896454827,-2.75636305454827,2.66569487454827,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2005,Calendar year,Q1,Regional,E92000001,England,E12000008,South East,Total,16-24,846344.7286,92898.2113,13209.44719,79688.76411,106107.6585,10.97640337,1.560764396,9.415638973,12.53716776,-0.644612650000001,2.17544666495193,-2.82005931495193,1.53083401495193,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2005,Calendar year,Q1,Regional,E92000001,England,E12000009,South West,Total,16-24,528814.9785,62751.12932,10778.9465,51972.18282,73530.07581,11.86636761,2.03832095,9.828046657,13.90468856,4.227303192,2.64497445540978,1.58232873659022,6.87227764740978,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2005,Calendar year,Q1,National,E92000001,England,,,Male,16-24,2816054,298501.188,24067.41138,274433.7767,322568.5994,10.59998097,0.854650208,9.745330759,11.45463118,0.419178990000001,1.19825896793408,-0.779079977934082,1.61743795793408,1357746.374,39066.18063,1318680.193,1396812.554,48.21450064,1.387266744,46.8272339,49.60176738,0.589530539999998,1.96180318986048,-1.37227264986049,2.55133372986048,78.01495229,129059,16349.12941,112709.8706,145408.1294,59448,11238.87982,48209.12018,70686.87982,50266.34089,10351.78177,39914.55912,60618.12266,59727.84715,11264.73003,48463.11712,70992.57719,6491,3749.231408,2741.768592,10240.23141,41677.93896,9440.670409,32237.26855,51118.60937,61825.24909,11456.4482,50368.80089,73281.69728,43.23567382,4.269765258,38.96590856,47.50543907,19.91549862,3.442032526,16.4734661,23.35753115,16.83957817,3.225292344,13.61428582,20.06487051,20.00924939,3.448104541,16.56114485,23.45735393,2.174530709,1.25705385,0.917476859,3.431584558,13.96240304,2.987234807,10.97516823,16.94963785,20.71189381,3.492682173,17.21921164,24.20457598
2005,Calendar year,Q1,National,E92000001,England,,,Female,16-24,2817956,436238.6165,28149.92634,408088.6901,464388.5428,15.48067523,0.998948399,14.48172683,16.47962363,0.91188008,1.38948409656306,-0.477604016563059,2.30136417656306,1315601.557,38825.62792,1276775.93,1354427.185,46.68637684,1.377793973,45.30858287,48.06417082,-0.54182033,1.94065557297679,-2.48247590297679,1.39883524297679,66.84112952,84919.37553,13304.42831,71614.94722,98223.80384,24689.24093,7252.373651,17436.86728,31941.61458,94647,14020.77381,80626.22619,108667.7738,231983,21389.96969,210593.0303,253372.9697,232556,21413.99725,211142.0027,253969.9973,39488,9147.562061,30340.43794,48635.56206,54586,10725.81373,43860.18627,65311.81373,19.46626739,2.813813276,16.65245411,22.28008066,5.659572536,1.642123261,4.017449275,7.301695796,21.69615353,2.92919267,18.76696086,24.6253462,53.17800654,3.546140956,49.63186559,56.7241475,53.30935667,3.545534108,49.76382257,56.85489078,9.051926746,2.039070702,7.012856044,11.09099745,12.51287666,2.351341278,10.16153538,14.86421793
2005,Calendar year,Q1,National,E92000001,England,,,Total,18-24,4355430,613184.6165,34655.31075,578529.3057,647839.9272,14.07862407,0.795680581,13.28294349,14.87430465,0.555803940000001,1.1074657819311,-0.551661841931103,1.6632697219311,2432127.07,49479.46769,2382647.602,2481606.537,55.84126182,1.136040935,54.70522088,56.97730275,-0.0387917500000015,1.59423019962371,-1.63302194962371,1.55543844962371,74.78813405,162042.3755,18858.40015,143183.9754,180900.7757,59890.24093,11603.65861,48286.58231,71493.89954,128656,16870.48536,111785.5146,145526.4854,262596,23717.24063,238878.7594,286313.2406,227347,22162.91422,205184.0858,249509.9142,73542,12837.88294,60704.11706,86379.88294,90363,14202.54882,76160.45118,104565.5488,26.42636022,2.698592442,23.72776777,29.12495266,9.76708145,1.816863962,7.950217488,11.58394541,20.98160922,2.491959565,18.48964965,23.47356878,42.82494912,3.028371925,39.79657719,45.85332104,37.07643569,2.956059353,34.12037634,40.03249505,11.99345157,1.988323707,10.00512786,13.98177528,14.73667107,2.169393532,12.56727754,16.90606461
2005,Calendar year,Q1,Regional,E92000001,England,E12000001,North East,Total,18-24,236611.0933,43994.45727,8524.382787,35470.07448,52518.84005,18.59357338,3.602697857,14.99087553,22.19627124,-0.62922738,5.08831011566926,-5.71753749566926,4.45908273566926,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2005,Calendar year,Q1,Regional,E92000001,England,E12000002,North West,Total,18-24,598943.4086,92618.18423,13607.00563,79011.1786,106225.1899,15.46359521,2.27183494,13.19176027,17.73543015,2.46093591,3.1439971836736,-0.683061273673604,5.6049330936736,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2005,Calendar year,Q1,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Total,18-24,468210.7954,69552.12191,11201.03172,58351.09019,80753.15362,14.85487361,2.392305309,12.46256831,17.24717892,1.44973093,3.22757213719225,-1.77784120719225,4.67730306719224,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2005,Calendar year,Q1,Regional,E92000001,England,E12000004,East Midlands,Total,18-24,384153.275,44152.70661,9477.789188,34674.91743,53630.4958,11.493513,2.46718948,9.026323524,13.96070248,-0.25260587,3.61405340023764,-3.86665927023764,3.36144753023764,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2005,Calendar year,Q1,Regional,E92000001,England,E12000005,West Midlands,Total,18-24,469759.5303,65851.9525,11460.18429,54391.76821,77312.13679,14.01822598,2.439585267,11.57864071,16.45781124,-0.462413379999999,3.46581648226305,-3.92822986226305,3.00340310226306,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2005,Calendar year,Q1,Regional,E92000001,England,E12000006,East of England,Total,18-24,440009.9763,47609,9293.196685,38315.80332,56902.19668,10.81998195,2.112042268,8.707939678,12.93202421,0.34110665,2.98125984992233,-2.64015319992233,3.32236649992233,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2005,Calendar year,Q1,Regional,E92000001,England,E12000007,London,Total,18-24,707105.2224,114865.5833,15944.21754,98921.36577,130809.8008,16.24448239,2.254857839,13.98962455,18.49934023,-0.900620319999998,3.16591734305061,-4.06653766305061,2.26529702305061,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2005,Calendar year,Q1,Regional,E92000001,England,E12000008,South East,Total,18-24,642122.9846,81052.48132,12539.8089,68512.67242,93592.29022,12.62257905,1.952867161,10.66971189,14.57544621,-0.285238,2.68993079032486,-2.97516879032485,2.40469279032486,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2005,Calendar year,Q1,Regional,E92000001,England,E12000009,South West,Total,18-24,408513.7142,53488.12932,10357.6241,43130.50522,63845.75342,13.09334973,2.535440975,10.55790876,15.62879071,4.043257246,3.30647728965122,0.736779956348782,7.34973453565122,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2005,Calendar year,Q1,National,E92000001,England,,,Male,18-24,2177362,236413,22015.42937,214397.5706,258428.4294,10.85777193,1.011105612,9.846666316,11.86887754,0.479078490000001,1.40943969463234,-0.930361204632336,1.88851818463234,1227311.512,35094.18551,1192217.327,1262405.698,56.36690234,1.611775419,54.75512692,57.97867776,0.54868587,2.27028699431974,-1.72160112431974,2.81897286431974,80.73732727,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2005,Calendar year,Q1,National,E92000001,England,,,Female,18-24,2178068,376771.6165,26534.49906,350237.1174,403306.1155,17.29843221,1.218258524,16.08017369,18.51669073,0.630743450000001,1.6925429533626,-1.0617995033626,2.3232864033626,1204815.557,34878.05433,1169937.503,1239693.612,55.31579167,1.60132991,53.71446177,56.91712158,-0.626113579999995,2.23920279620513,-2.86531637620513,1.61308921620514,68.72785929,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2005,Calendar year,Q1,National,E92000001,England,,,Total,19-24,3747804,538452,32664.29142,505787.7086,571116.2914,14.36713339,0.871558156,13.49557524,15.23869155,0.85400677,1.20986413718979,-0.355857367189789,2.06387090718979,2187185.453,45907.35322,2141278.1,2233092.806,58.35912052,1.224913395,57.13420712,59.58403391,-0.0745801700000044,1.72157819413417,-1.79615836413418,1.64699802413417,75.38151147,135644,17393.0142,118250.9858,153037.0142,49850,10668.52555,39181.47445,60518.52555,116957,16192.28548,100764.7145,133149.2855,236001,22621.06576,213379.9342,258622.0658,213057,21563.44468,191493.5553,234620.4447,66683,12310.86814,54372.13186,78993.86814,73218,12888.55434,60329.44566,86106.55434,25.19147482,2.853694868,22.33777995,28.04516969,9.258021142,1.905322069,7.352699073,11.16334321,21.72097049,2.710613019,19.01035747,24.43158351,43.82953355,3.261689612,40.56784394,47.09122316,39.5684295,3.214485994,36.3539435,42.78291549,12.38420509,2.165361753,10.21884334,14.54956684,13.59786945,2.253216124,11.34465332,15.85108557
2005,Calendar year,Q1,Regional,E92000001,England,E12000001,North East,Total,19-24,202631.636,36983,7943.221191,29039.77881,44926.22119,18.25134551,3.920030133,14.33131538,22.17137564,-1.53700158,5.53268859940372,-7.06969017940372,3.99568701940372,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2005,Calendar year,Q1,Regional,E92000001,England,E12000002,North West,Total,19-24,512025.5358,81017,12798.08926,68218.91074,93815.08926,15.82284365,2.499502147,13.32334151,18.3223458,2.40193757,3.48822323403742,-1.08628566403742,5.89016080403742,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2005,Calendar year,Q1,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Total,19-24,413886.6735,64627,10810.24007,53816.75993,75437.24007,15.61466076,2.611884064,13.0027767,18.22654482,2.40003196,3.51323915311747,-1.11320719311747,5.91327111311747,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2005,Calendar year,Q1,Regional,E92000001,England,E12000004,East Midlands,Total,19-24,328421.5683,37308,8749.636848,28558.36315,46057.63685,11.35978985,2.664148062,8.695641792,14.02393792,-0.40966077,3.92097719439702,-4.33063796439702,3.51131642439702,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2005,Calendar year,Q1,Regional,E92000001,England,E12000005,West Midlands,Total,19-24,403367.2137,57886,10813.65165,47072.34835,68699.65165,14.35069535,2.680845463,11.66984989,17.03154082,0.10209989,3.80169581442526,-3.69959592442526,3.90379570442526,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2005,Calendar year,Q1,Regional,E92000001,England,E12000006,East of England,Total,19-24,367647.8646,42196,8718.772787,33477.22721,50914.77279,11.47728685,2.371501,9.105785845,13.84878785,0.436402360000001,3.32814902898818,-2.89174666898818,3.76455138898818,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2005,Calendar year,Q1,Regional,E92000001,England,E12000007,London,Total,19-24,624968.6391,104928,15227.76603,89700.23397,120155.766,16.78932245,2.436564825,14.35275762,19.22588727,-0.227323380000001,3.4014690153648,-3.6287923953648,3.1741456353648,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2005,Calendar year,Q1,Regional,E92000001,England,E12000008,South East,Total,19-24,546063.1639,66292,11462.04816,54829.95184,77754.04816,12.13998753,2.099033393,10.04095414,14.23902092,-0.40731147,2.89658800772156,-3.30389947772156,2.48927653772156,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2005,Calendar year,Q1,Regional,E92000001,England,E12000009,South West,Total,19-24,348791.705,47215,9900.972741,37314.02726,57115.97274,13.53673247,2.838649142,10.69808333,16.37538162,5.2016424,3.61834721333503,1.58329518666497,8.81998961333503,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2005,Calendar year,Q1,National,E92000001,England,,,Male,19-24,1869904,199730,20501.22771,179228.7723,220231.2277,10.68129701,1.096378622,9.584918385,11.77767563,0.78547139,1.51748062065676,-0.732009230656761,2.30295201065676,1103119.512,32645.64861,1070473.864,1135765.161,58.99337678,1.745846236,57.24753055,60.73922302,0.623075489999998,2.45918880042273,-1.83611331042274,3.08226429042273,81.89407423,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2005,Calendar year,Q1,National,E92000001,England,,,Female,19-24,1877900,338722,25123.90609,313598.0939,363845.9061,18.03727568,1.337872416,16.69940326,19.3751481,0.922566530000001,1.85997024705503,-0.937403717055026,2.78253677705503,1084065.941,32278.53009,1051787.411,1116344.471,57.72756488,1.718863096,56.00870179,59.44642798,-0.769259719999994,2.41079248574103,-3.18005220574102,1.64153276574104,68.75448373,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2004,Calendar year,Q4,National,E92000001,England,,,Total,16,644333,57625.79355,9543.671439,48082.12211,67169.46498,8.943480086,1.481170674,7.462309413,10.42465076,0.784753299999998,2.07022451574699,-1.28547121574699,2.85497781574699,92354.91184,11718.91021,80636.00164,104073.822,14.33341329,1.818766105,12.51464718,16.15217939,0.354960389999999,2.5816617866917,-2.2267013966917,2.9366221766917,37.60397536,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2004,Calendar year,Q4,National,E92000001,England,,,Total,17,620205,44892,8884.336583,36007.66342,53776.33658,7.238251868,1.43248387,5.805767999,8.670735738,-0.278440421,2.05162530418117,-2.33006572518117,1.77318488318117,110718.9438,13130.02494,97588.91885,123848.9687,17.85199148,2.117045966,15.73494552,19.96903745,-2.02821484,3.06992614717286,-5.09814098717287,1.04171130717286,59.45409298,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2004,Calendar year,Q4,National,E92000001,England,,,Total,18,626848,74133,11658.91685,62474.08315,85791.91685,11.82631196,1.859927263,9.966384698,13.68623922,-0.31552905,2.57942940036936,-2.89495845036936,2.26390035036936,227037,17353.11643,209683.8836,244390.1164,36.21882817,2.768313281,33.45051489,38.98714145,-2.52479897,3.84314351901231,-6.36794248901231,1.31834454901231,67.34761294,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2004,Calendar year,Q4,National,E92000001,England,,,Total,19,625365,86256,12872.99615,73383.00385,99128.99615,13.79290494,2.058477233,11.73442771,15.85138218,0.98675547,2.85440488798403,-1.86764941798403,3.84116035798403,259126.6061,18390.12282,240736.4832,277516.7289,41.43605831,2.940702281,38.49535603,44.37676059,-0.255404040000002,4.14255624535224,-4.39796028535224,3.88715220535224,66.71279676,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2004,Calendar year,Q4,National,E92000001,England,,,Total,20,577897,84547.82759,13007.96951,71539.85808,97555.79711,14.63025896,2.250914871,12.37934408,16.88117383,3.97431577,2.95364090109582,1.02067486890418,6.92795667109582,270449.8122,18365.79306,252084.0192,288815.6053,46.79896456,3.178039176,43.62092538,49.97700373,1.96959231,4.42732722158055,-2.45773491158055,6.39691953158055,68.73807125,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2004,Calendar year,Q4,National,E92000001,England,,,Total,21,643229,90481.60224,13356.47065,77125.13159,103838.0729,14.06677905,2.076472089,11.99030697,16.14325114,-1.87452982,3.05756254827004,-4.93209236827004,1.18303272827004,367854.1447,19008.5149,348845.6298,386862.6596,57.18867537,2.955170693,54.23350468,60.14384606,1.30284326,4.24264944488671,-2.93980618488671,5.54549270488671,75.40285911,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
